Caller,CallerSignature,Callee,CalleeSignature,CalleeParameterTypes,ReturnType,IsVoidCall,CallerPackage,CallerLayer,CalleeLayer,LayerRelation,IsInternal,ResolutionQuality,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,ArgumentStaticTypes,Line,StandaloneStatement,ReturnUsed,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,InLoopCondition,InsideTry,InsideCatch,InsideFinally,ThrowsHandledLocally,InTernaryCondition,InsideLambda,InsideAnonymousClass,ReceiverCategory,ReceiverExpressionKind,ReceiverType,ReceiverOrigin,InvocationMode,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithExists,NameStartsWithDelete,NameStartsWithUpdate,NameStartsWithIs,NameStartsWithHas,NameContainsValidate,NameContainsCheck,BooleanLikeCall,CallerMethodNamePattern,CallerReturnType,CallerClassRole,CallerAnnotations,CallerTransactional,CallerTest,CallerRequestHandler,CallerOverride,CalleeAritySignature,ArgumentTypePattern,DistanceInCallChain,InternalResolutionQuality,CalleeModifiers,IsCollectionOperation,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,CalleeClassFanIn,CallerMethodOutDegreeCentrality,CallerClassOutDegreeCentrality,CalleeMethodInDegreeCentrality,CalleeClassInDegreeCentrality,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,BranchReturnsOnGuard,BranchThrowsOnGuard,BranchContinuesToInvocation,SameReceiverReferencedInGuard,SameArgumentReferencedInGuard,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,ReceiverIsDomainType,ReceiverIsCollectionType,ReceiverIsOptionalType,ReceiverIsStreamType,AnyArgumentIsProjectType,AnyArgumentIsExternalType,AnyArgumentIsDomainType,AnyArgumentIsCollectionType,AnyArgumentIsOptionalType,AnyArgumentIsPrimitiveLike,AnyArgumentIsStringLike,AnyArgumentIsBooleanLike,HasStringLiteralArg,HasNumericLiteralArg,HasCharLiteralArg,HasEnumArg,LiteralArgumentCount,CalleeDeclarationResolvable,CalleeTypeResolvable,ReceiverTypeResolvable,AllArgumentTypesResolvable,AnyArgumentTypeUnknown,HasKnownReturnType,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,AnyArgumentLooksLikeListener,InsideTransactionCallback,FollowsStateMutationNearby,CallerContainsMultipleDistinctCallees,SiblingInvocationCountInMethod,CrossLayerCall,CallsDependencyField,CallsDifferentProjectComponentType,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnValueIgnored,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksQueryMethod,CallerLooksCommandMethod,CallerLooksControllerMethod,CallerLooksFactoryMethod,CallerLooksValidatorMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,CalleeLooksFactoryMethod,CalleeLooksControllerMethod,CallerIsPublic,CallerIsPrivate,CallerIsProtected,CallerIsStatic,CallerIsAbstract,CalleeIsStatic,CalleeIsAbstract,CalleeIsPublic,CalleeIsPrivate,PreviousStatementKind,NextStatementKind,PreviousStatementContainsMutation,NextStatementUsesInvocationResult,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,ArgumentOrigins,AnyArgumentFromField,AnyArgumentFromParameter,AnyArgumentFromLocal,AnyArgumentFromInvocation,AnyArgumentFromConstructor,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,5,UNRESOLVED,UNKNOWN,false,16,3,28,25,0.04210526,0.02608696,0.07368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,4,UNRESOLVED,UNKNOWN,false,16,3,28,25,0.04210526,0.02608696,0.07368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,3,UNRESOLVED,UNKNOWN,false,16,3,28,25,0.04210526,0.02608696,0.07368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,2,UNRESOLVED,UNKNOWN,false,16,3,28,25,0.04210526,0.02608696,0.07368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),andExpect,andExpect(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,andExpect,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,1,UNRESOLVED,UNKNOWN,false,16,3,28,25,0.04210526,0.02608696,0.07368421,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),NONE,void,true,org.springframework.samples.petclinic.owner,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,true,UNKNOWN,151,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,field,FIELD_ACCESS,org.springframework.test.web.servlet.MockMvc,FIELD,INSTANCE,perform,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,INVOCATION,0,EXTERNAL,UNKNOWN,false,16,3,28,6,0.04210526,0.02608696,0.07368421,0.05217391,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,INVOCATION,false,false,false,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),param,"param(java.lang.String,java.lang.String)",java.lang.String|java.lang.String,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,2,true,false,false,false,java.lang.String|java.lang.String,152,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,param,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,TWO,STRING_LITERAL|VARIABLE,2,UNRESOLVED,UNKNOWN,false,16,3,16,25,0.04210526,0.02608696,0.04210526,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,CtLiteralImpl|LOCAL,false,false,true,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),param,"param(java.lang.String,java.lang.String)",java.lang.String|java.lang.String,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,2,true,false,false,false,java.lang.String|java.lang.String,152,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,param,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,TWO,STRING_LITERAL|STRING_LITERAL,1,UNRESOLVED,UNKNOWN,false,16,3,16,25,0.04210526,0.02608696,0.04210526,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,2,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,CtLiteralImpl|CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),post,"post(java.lang.String,int)",java.lang.String|int,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,2,true,false,false,false,java.lang.String|int,152,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,controller,THIS,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors,THIS,INSTANCE,post,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,TWO,STRING_LITERAL|VARIABLE,0,UNRESOLVED,UNKNOWN,false,16,3,8,25,0.04210526,0.02608696,0.02105263,0.21739130,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,false,1,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,CtLiteralImpl|FIELD,true,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),attributeHasNoErrors,attributeHasNoErrors(java.lang.String),java.lang.String,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,true,false,false,false,java.lang.String,154,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,UNKNOWN,CHAINED,CHAINED,attributeHasNoErrors,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ONE,STRING_LITERAL,1,UNRESOLVED,UNKNOWN,false,16,3,6,25,0.04210526,0.02608696,0.01578947,0.21739130,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,1,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,CtLiteralImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),model,model(),NONE,void,true,org.springframework.samples.petclinic.owner,other,unknown,other->unknown,false,NO_DECLARING_TYPE,0,false,false,false,false,NONE,154,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,controller,THIS,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors,THIS,INSTANCE,model,other,false,false,false,false,false,false,false,false,false,false,false,other,void,other,Nested|Test,false,true,false,false,ZERO,NONE,0,UNRESOLVED,UNKNOWN,false,16,3,17,25,0.04210526,0.02608696,0.04473684,0.21739130,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,25,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
