Caller,Callee,ReturnType,Package,IsInternal,ArgCount,Line
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.owner.Pet#setType,void,org.springframework.samples.petclinic.owner,true,1,82
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.model.NamedEntity#setName,void,org.springframework.samples.petclinic.owner,true,1,83
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.owner.Pet#setBirthDate,void,org.springframework.samples.petclinic.owner,true,1,84
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,java.time.LocalDate#now,java.time.LocalDate,org.springframework.samples.petclinic.owner,false,0,84
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.owner.Owner#addPet,void,org.springframework.samples.petclinic.owner,true,1,85
org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.model.BaseEntity#setId,void,org.springframework.samples.petclinic.owner,true,1,86
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.owner,true,0,93
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,94
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,BDDMockito#given,void,org.springframework.samples.petclinic.owner,false,1,94
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.OwnerRepository#findByLastNameStartingWith,org.springframework.data.domain.Page,org.springframework.samples.petclinic.owner,true,2,94
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,ArgumentMatchers#eq,void,org.springframework.samples.petclinic.owner,false,1,94
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,ArgumentMatchers#any,void,org.springframework.samples.petclinic.owner,false,1,94
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,java.util.List#of,java.util.List,org.springframework.samples.petclinic.owner,false,1,95
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,97
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,BDDMockito#given,void,org.springframework.samples.petclinic.owner,false,1,97
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.owner,true,1,97
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,java.util.Optional#of,java.util.Optional,org.springframework.samples.petclinic.owner,false,1,97
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.Visit#setDate,void,org.springframework.samples.petclinic.owner,true,1,99
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,java.time.LocalDate#now,java.time.LocalDate,org.springframework.samples.petclinic.owner,false,0,99
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,java.util.Collection#add,boolean,org.springframework.samples.petclinic.owner,false,1,100
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.Pet#getVisits,java.util.Collection,org.springframework.samples.petclinic.owner,true,0,100
org.springframework.samples.petclinic.owner.OwnerControllerTests#setup,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner,true,1,100
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,106
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,106
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,106
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.owner,false,1,106
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,106
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,107
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,107
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,108
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,108
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,109
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,109
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,114
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.owner,false,1,114
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,115
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,120
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormSuccess,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,120
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.owner,false,1,125
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,126
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,126
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,126
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,126
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,127
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,127
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,128
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,128
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,129
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,129
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,2,130
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,130
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,131
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,131
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,136
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,136
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,136
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,org.springframework.test.web.servlet.MockMvc#perform,void,org.springframework.samples.petclinic.owner,false,1,136
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,136
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,137
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,137
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,138
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,138
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,1,139
org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitFindForm,UNKNOWN,void,org.springframework.samples.petclinic.owner,false,0,139
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessFindFormSuccess,java.util.List#of,java.util.List,org.springframework.samples.petclinic.owner,false,2,144
org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessFindFormSuccess,org.springframework.samples.petclinic.owner.OwnerControllerTests#george,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.owner,true,0,144
