ReturnType,IsVoidCall,CallerLayer,CalleeLayer,LayerRelation,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,ReceiverCategory,ReceiverOrigin,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithDelete,NameStartsWithUpdate,NameContainsValidate,NameContainsCheck,BooleanLikeCall,ArgumentTypePattern,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,FollowsStateMutationNearby,CrossLayerCall,CallsDependencyField,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksControllerMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,PreviousStatementContainsMutation,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory,ResultUsageKind,CalleeNameAction,ComputeTransformNameHint,CalleeBodySummary,CalleeAnnotations,ReceiverFieldInjectedDependency,IsLoggingCall,ManualLabel
void,true,other,other,other->other,6,false,false,false,false,false,false,false,false,false,true,domain_or_internal,THIS,render,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|VARIABLE|VARIABLE|VARIABLE|VARIABLE,6,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,NONE,NONE,false,false,Command/Mutate
nl.tudelft.jpacman.level.Pellet,false,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,createPellet,command,false,false,false,false,false,false,false,false,NONE,8,8,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,false,true,CHAINED,CREATION,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,true,false,Creational
java.util.regex.Matcher,false,other,external,other->external,1,false,false,false,false,true,false,false,false,true,true,field,FIELD,matcher,other,false,false,false,false,false,false,false,false,VARIABLE,20,16,1,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,true,false,Compute/Transform
void,true,other,other,other->other,2,false,false,false,false,false,false,false,false,true,true,collection,FIELD,collide,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,10,17,2,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,UNRESOLVED,NONE,true,false,Command/Mutate
void,true,other,domain,other->domain,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setName,command,false,false,false,false,false,false,false,false,STRING_LITERAL,11,19,12,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,MappedSuperclass,false,false,Command/Mutate
boolean,false,other,external,other->external,1,false,false,false,false,false,false,false,true,false,true,variable,PARAMETER,isInstance,guard,false,false,false,false,false,false,false,true,VARIABLE,3,10,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
java.lang.String,false,other,external,other->external,1,false,false,false,false,true,true,true,false,false,false,static_type,STATIC,toString,other,false,false,false,false,false,false,false,false,VARIABLE,8,39,32,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|RETURNED|PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
void,true,other,external,other->external,2,true,false,false,false,false,false,false,false,false,false,static_type,STATIC,run,other,false,false,false,false,false,false,false,false,VARIABLE|STRING_LITERAL,1,7,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,DISPATCHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,unknown,other->unknown,1,false,false,false,false,false,false,false,false,false,false,chained_call,CHAINED,isEqualTo,guard,false,false,false,false,false,false,false,true,VARIABLE,4,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
com.fsck.k9.mail.Body,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,PARAMETER,getBody,query,true,false,false,false,false,false,false,false,NONE,3,23,25,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
int,false,other,other,other->other,0,false,false,false,false,false,false,true,false,false,false,domain_or_internal,LOCAL,getScore,query,true,false,false,false,false,false,false,false,NONE,17,7,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE,NONE,false,false,Query/Retrieve
void,true,other,external,other->external,1,false,false,false,true,false,false,false,false,false,false,field,FIELD,perform,other,false,false,false,false,false,false,false,false,INVOCATION,13,3,28,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,true,false,Control/Orchestrate
void,true,other,unknown,other->unknown,3,true,false,false,false,false,false,false,false,false,false,controller,THIS,post,other,false,false,false,false,false,false,false,false,STRING_LITERAL|VARIABLE|VARIABLE,8,10,5,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
com.fsck.k9.mailstore.MessageListCache,false,controller,other,controller->other,1,false,false,false,true,true,false,false,false,false,false,static_type,STATIC,getCache,query,true,false,false,false,false,false,false,false,INVOCATION,3,68,6,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
int,false,other,external,other->external,0,false,false,false,false,false,false,true,false,false,false,collection,LOCAL,size,other,false,false,false,false,false,false,false,false,NONE,9,17,55,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
java.util.List,false,other,other,other->other,1,false,false,false,false,true,false,false,false,false,false,domain_or_internal,THIS,parseAllAutocryptGossipHeaders,other,false,false,false,false,false,false,false,false,VARIABLE,3,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,CONVERSION,PARSE,CALLS_MUTATOR|RETURNS_VALUE,NonNull,false,false,Compute/Transform
void,true,other,other,other->other,1,true,false,true,false,false,false,false,false,true,false,domain_or_internal,THIS,setAlive,command,false,false,false,false,false,false,false,false,BOOLEAN_LITERAL,2,4,2,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE|CALLS_MUTATOR,NONE,false,false,Command/Mutate
void,true,other,other,other->other,0,false,false,false,false,false,false,false,false,false,false,domain_or_internal,FIELD,start,other,false,false,false,false,false,false,false,false,NONE,6,9,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,OTHER,NONE,CALLS_MUTATOR,NONE,false,false,Command/Mutate
org.springframework.data.domain.Pageable,false,controller,external,controller->external,2,false,false,false,false,true,false,false,false,false,false,static_type,STATIC,of,other,false,false,false,false,false,false,false,false,BINARY|VARIABLE,2,7,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,ASSIGNED,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
void,true,other,external,other->external,1,false,false,false,false,false,false,false,false,false,false,variable,PARAMETER,setColor,command,false,false,false,false,false,false,false,false,VARIABLE,6,9,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,unknown,other->unknown,0,false,false,false,false,false,false,false,false,false,false,controller,THIS,view,other,false,false,false,false,false,false,false,false,NONE,11,19,25,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
java.util.concurrent.ScheduledExecutorService,false,other,external,other->external,2,false,false,false,false,false,false,false,false,false,true,collection,FIELD,put,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE,5,17,10,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,true,false,Command/Mutate
void,true,other,unknown,other->unknown,1,false,false,false,true,false,false,false,false,false,false,domain_or_internal,THIS,assertThat,other,false,false,false,false,false,false,false,false,INVOCATION,3,2,10,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,CHAINED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
nl.tudelft.jpacman.level.Player,false,other,external,other->external,1,false,false,false,false,true,false,false,false,false,false,static_type,STATIC,mock,other,false,false,false,false,false,false,false,false,VARIABLE,5,5,13,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,false,false,false,false,controller,THIS,post,other,false,false,false,false,false,false,false,false,STRING_LITERAL|VARIABLE,8,10,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
